k;lu;P0;I;gamma;sgamma;r;Psat;Lsat;loptim;lres;loptim/lres;Psat/Pall;Lsat/lu;f;rho;P0/Pall
1.50E+00;1.57E+00;2.05E+03;5.00E+01;8.94E+02;2.00000E-04;1.00000E-04;1.37E+07;1.99E+01;2.08650E-08;2.08516E-08;6.44009E-04;5.99E-04;1.27E+01;8.51E-01;8.06E-04;8.97E-08
1.50E+00;1.57E+00;2.05E+04;5.00E+01;1.00E+03;2.00000E-04;1.00000E-04;1.80E+07;1.97E+01;1.67005E-08;1.66813E-08;1.15399E-03;7.05E-04;1.25E+01;8.51E-01;7.21E-04;8.02E-07
2.81E+00;1.57E+00;6.71E+04;5.00E+02;9.49E+02;2.00000E-04;1.00000E-04;4.46E+08;6.04E+00;4.32380E-08;4.31580E-08;1.85322E-03;1.84E-03;3.85E+00;7.65E-01;2.32E-03;2.77E-07
2.81E+00;1.57E+00;6.71E+05;5.00E+02;9.49E+02;2.00000E-04;1.00000E-04;4.89E+08;5.10E+00;4.32780E-08;4.31580E-08;2.78004E-03;2.02E-03;3.25E+00;7.65E-01;2.32E-03;2.77E-06
2.81E+00;1.57E+00;6.71E+05;5.00E+02;8.94E+02;2.00000E-04;1.00000E-04;4.25E+08;4.70E+00;4.86482E-08;4.85528E-08;1.96567E-03;1.86E-03;2.99E+00;7.65E-01;2.46E-03;2.94E-06
2.81E+00;1.57E+00;6.71E+05;5.00E+02;1.00E+03;2.00000E-04;1.00000E-04;4.78E+08;5.38E+00;3.89446E-08;3.88422E-08;2.63650E-03;1.87E-03;3.43E+00;7.65E-01;2.20E-03;2.63E-06
2.88E+00;2.89E+00;1.52E+05;6.00E+02;1.73E+03;2.00000E-04;8.00000E-05;1.26E+09;1.18E+01;2.48632E-08;2.47924E-08;2.85694E-03;2.37E-03;4.08E+00;7.62E-01;2.38E-03;2.86E-07
2.94E+00;2.89E+00;3.31E+06;6.00E+03;2.83E+03;2.00000E-04;8.00000E-05;1.80E+10;7.87E+00;9.63697E-09;9.61248E-09;2.54755E-03;2.08E-03;2.72E+00;7.60E-01;3.18E-03;3.82E-07
3.45E+00;2.89E+00;9.75E+05;7.00E+01;2.83E+03;2.00000E-04;8.00000E-05;7.10E+07;2.62E+01;1.25676E-08;1.25557E-08;9.50185E-04;7.02E-04;9.05E+00;7.46E-01;7.92E-04;9.64E-06
3.45E+00;2.89E+00;9.75E+04;7.00E+01;3.16E+03;2.00000E-04;8.00000E-05;8.40E+07;3.81E+01;1.00559E-08;1.00445E-08;1.13082E-03;7.43E-04;1.32E+01;7.46E-01;7.09E-04;8.62E-07
2.74E+00;2.89E+00;5.34E+03;5.00E+01;1.41E+03;2.00000E-04;8.00000E-05;4.30E+07;2.63E+01;3.43973E-08;3.43464E-08;1.48260E-03;1.19E-03;9.11E+00;7.68E-01;1.24E-03;1.48E-07
3.55E+00;3.20E+00;2.29E+07;7.00E+02;3.00E+03;2.00000E-04;8.00000E-05;1.91E+09;1.08E+01;1.30073E-08;1.29800E-08;2.10324E-03;1.78E-03;3.36E+00;7.43E-01;1.75E-03;2.14E-05
2.91E+00;3.20E+00;2.01E+06;7.00E+02;7.07E+02;2.00000E-04;8.00000E-05;1.74E+09;4.24E+00;1.68819E-07;1.67489E-07;7.93783E-03;6.88E-03;1.33E+00;7.61E-01;6.62E-03;7.94E-06
2.91E+00;3.20E+00;2.01E+06;7.00E+02;5.48E+03;2.00000E-04;8.00000E-05;1.09E+09;2.77E+01;2.79340E-09;2.79149E-09;6.84644E-04;5.56E-04;8.66E+00;7.61E-01;8.54E-04;1.02E-06
2.70E+00;3.20E+00;4.92E+07;8.00E+03;9.49E+03;2.00000E-04;8.00000E-05;3.01E+10;2.13E+01;8.26481E-10;8.25778E-10;8.50959E-04;7.76E-04;6.66E+00;7.69E-01;1.06E-03;1.27E-06
2.70E+00;3.20E+00;4.92E+07;8.00E+03;2.45E+03;2.00000E-04;8.00000E-05;3.10E+10;5.50E+00;1.24479E-08;1.23867E-08;4.94370E-03;3.10E-03;1.72E+00;7.69E-01;4.12E-03;4.91E-06
2.70E+00;3.20E+00;4.92E+06;8.00E+03;3.16E+03;2.00000E-04;8.00000E-05;2.87E+10;8.42E+00;7.45098E-09;7.43199E-09;2.55530E-03;2.22E-03;2.63E+00;7.69E-01;3.19E-03;3.80E-07
3.38E+00;3.20E+00;3.05E+08;5.00E+03;6.32E+03;2.00000E-04;8.00000E-05;2.44E+10;1.15E+01;2.68822E-09;2.68488E-09;1.24549E-03;1.51E-03;3.59E+00;7.47E-01;1.55E-03;1.89E-05
3.41E+00;1.68E+00;5.49E+05;6.00E+01;7.75E+02;2.00000E-04;8.00000E-05;4.44E+07;6.34E+00;9.56143E-08;9.53966E-08;2.28186E-03;1.87E-03;3.77E+00;7.47E-01;1.90E-03;2.31E-05
1.97E+00;3.51E+00;2.74E+07;5.00E+03;1.73E+03;2.00000E-04;6.00000E-05;2.12E+10;4.78E+00;1.73128E-08;1.72016E-08;6.46167E-03;4.79E-03;1.36E+00;8.10E-01;5.39E-03;6.20E-06
1.97E+00;3.51E+00;2.74E+06;5.00E+03;2.83E+03;2.00000E-04;6.00000E-05;1.97E+10;9.40E+00;6.47614E-09;6.45060E-09;3.95947E-03;2.73E-03;2.68E+00;8.10E-01;3.30E-03;3.80E-07
1.66E+00;3.51E+00;1.14E+07;5.00E+02;9.49E+02;2.00000E-04;6.00000E-05;1.26E+09;5.85E+00;4.66755E-08;4.63671E-08;6.65064E-03;5.20E-03;1.67E+00;8.36E-01;4.16E-03;4.69E-05
1.66E+00;3.51E+00;1.14E+05;5.00E+02;1.73E+03;2.00000E-04;6.00000E-05;1.01E+09;1.54E+01;1.39481E-08;1.39101E-08;2.72873E-03;2.28E-03;4.38E+00;8.36E-01;2.28E-03;2.57E-07
1.11E+00;3.51E+00;1.63E+05;8.00E+02;2.00E+03;2.00000E-04;6.00000E-05;1.51E+09;1.83E+01;7.10614E-09;7.09042E-09;2.21716E-03;1.85E-03;5.21E+00;8.96E-01;1.85E-03;1.99E-07
1.11E+00;3.51E+00;1.63E+06;8.00E+02;1.00E+03;2.00000E-04;6.00000E-05;1.55E+09;7.80E+00;2.84874E-08;2.83617E-08;4.43283E-03;3.79E-03;2.22E+00;8.96E-01;3.70E-03;3.98E-06
2.02E+00;2.86E+00;1.13E+05;5.00E+02;2.65E+03;2.00000E-04;6.00000E-05;7.67E+08;1.82E+01;6.21789E-09;6.21070E-09;1.15761E-03;1.13E-03;6.36E+00;8.07E-01;1.45E-03;1.67E-07
2.02E+00;2.86E+00;1.13E+07;5.00E+02;1.41E+03;2.00000E-04;6.00000E-05;1.20E+09;6.90E+00;2.18316E-08;2.17375E-08;4.32710E-03;3.32E-03;2.41E+00;8.07E-01;2.71E-03;3.13E-05
3.00E+00;2.86E+00;2.30E+06;7.00E+02;9.49E+02;2.00000E-04;6.00000E-05;1.88E+09;4.37E+00;8.79805E-08;8.73889E-08;6.76923E-03;5.54E-03;1.53E+00;7.58E-01;5.64E-03;6.78E-06
3.00E+00;2.86E+00;2.30E+06;7.00E+02;4.47E+03;2.00000E-04;6.00000E-05;1.63E+09;1.84E+01;3.93815E-09;3.93249E-09;1.43856E-03;1.02E-03;6.44E+00;7.58E-01;1.20E-03;1.44E-06
2.59E+00;2.86E+00;5.37E+06;8.00E+03;2.45E+03;2.00000E-04;6.00000E-05;3.64E+10;5.73E+00;1.04335E-08;1.03772E-08;5.43017E-03;3.64E-03;2.00E+00;7.74E-01;4.52E-03;5.37E-07
2.59E+00;2.86E+00;5.37E+06;8.00E+03;2.65E+03;2.00000E-04;6.00000E-05;3.09E+10;5.90E+00;8.92451E-09;8.89471E-09;3.35020E-03;2.86E-03;2.06E+00;7.74E-01;4.19E-03;4.97E-07
2.59E+00;2.86E+00;5.37E+08;8.00E+03;3.00E+03;2.00000E-04;6.00000E-05;4.40E+10;4.30E+00;6.95899E-09;6.91810E-09;5.91034E-03;3.59E-03;1.50E+00;7.74E-01;3.69E-03;4.38E-05
2.90E+00;3.57E+00;6.72E+08;8.00E+03;6.32E+03;2.00000E-04;6.00000E-05;5.17E+10;9.03E+00;2.33078E-09;2.32273E-09;3.46669E-03;2.00E-03;2.53E+00;7.62E-01;2.17E-03;2.60E-05
2.90E+00;3.57E+00;6.72E+06;8.00E+03;5.48E+03;2.00000E-04;6.00000E-05;3.72E+10;1.21E+01;3.10317E-09;3.09697E-09;2.00196E-03;1.66E-03;3.39E+00;7.62E-01;2.50E-03;3.00E-07
2.90E+00;3.57E+00;6.72E+07;8.00E+03;3.16E+03;2.00000E-04;6.00000E-05;4.50E+10;5.90E+00;9.33925E-09;9.29091E-09;5.20280E-03;3.48E-03;1.65E+00;7.62E-01;4.33E-03;5.20E-06
1.61E+00;3.57E+00;9.78E+05;8.00E+01;9.49E+02;2.00000E-04;6.00000E-05;9.67E+07;1.28E+01;4.57019E-08;4.55384E-08;3.59140E-03;2.49E-03;3.59E+00;8.40E-01;2.24E-03;2.52E-05
1.86E+00;1.00E+00;6.04E+04;8.00E+01;8.94E+02;2.00000E-04;4.00000E-05;6.46E+07;6.03E+00;1.71007E-08;1.70613E-08;2.31183E-03;1.77E-03;6.03E+00;8.19E-01;1.45E-03;1.65E-06
1.13E+00;1.00E+00;4.33E+03;8.00E+01;6.32E+02;2.00000E-04;4.00000E-05;4.04E+07;6.77E+00;2.05188E-08;2.04806E-08;1.86544E-03;1.56E-03;6.77E+00;8.94E-01;1.55E-03;1.68E-07
1.57E+00;1.00E+00;2.09E+08;7.00E+03;2.65E+03;2.00000E-04;4.00000E-05;1.97E+10;2.83E+00;1.59839E-09;1.59461E-09;2.37129E-03;2.08E-03;2.83E+00;8.44E-01;1.98E-03;2.21E-05
1.57E+00;1.00E+00;2.09E+06;7.00E+03;2.83E+03;2.00000E-04;4.00000E-05;1.23E+10;4.70E+00;1.39735E-09;1.39528E-09;1.48471E-03;1.22E-03;4.70E+00;8.44E-01;1.85E-03;2.07E-07
1.92E+00;1.24E+00;1.04E+05;6.00E+02;2.00E+03;2.00000E-04;4.00000E-05;6.80E+08;7.50E+00;4.41220E-09;4.40696E-09;1.18903E-03;1.11E-03;6.05E+00;8.14E-01;1.49E-03;1.70E-07
1.92E+00;1.24E+00;1.04E+05;6.00E+02;4.47E+03;2.00000E-04;4.00000E-05;4.89E+08;1.68E+01;8.81861E-10;8.81390E-10;5.33923E-04;3.57E-04;1.36E+01;8.14E-01;6.64E-04;7.62E-08
1.92E+00;1.24E+00;1.04E+07;6.00E+02;8.37E+02;2.00000E-04;4.00000E-05;1.09E+09;2.23E+00;2.53257E-08;2.51826E-08;5.68129E-03;4.25E-03;1.80E+00;8.14E-01;3.55E-03;4.07E-05
3.81E+00;1.24E+00;1.12E+06;8.00E+01;1.00E+03;2.00000E-04;4.00000E-05;1.13E+08;4.40E+00;5.13838E-08;5.11999E-08;3.59161E-03;2.76E-03;3.55E+00;7.38E-01;2.25E-03;2.75E-05
3.81E+00;1.24E+00;1.12E+04;8.00E+01;2.83E+03;2.00000E-04;4.00000E-05;6.60E+07;1.70E+01;6.40405E-09;6.39998E-09;6.36606E-04;5.71E-04;1.37E+01;7.38E-01;7.94E-04;9.72E-08
1.43E+00;1.42E+00;3.21E+08;6.00E+03;7.74597E+03;2.00000E-04;2.00E-05;2.60E+10;6.50E+00;2.39557E-10;2.39323E-10;9.77567E-04;1.09E-03;4.58E+00;8.59E-01;1.22E-03;1.35E-05
1.43E+00;1.42E+00;3.21E+06;6.00E+03;7.07E+03;2.00000E-04;2.00000E-05;1.75E+10;9.00E+00;2.87496E-10;2.87188E-10;1.07344E-03;8.07E-04;6.34E+00;8.59E-01;1.34E-03;1.48E-07
1.85E+00;1.42E+00;4.69E+08;7.00E+03;3.00E+03;2.00000E-04;2.00000E-05;3.90E+10;2.11E+00;2.14869E-09;2.13888E-09;4.58886E-03;3.63E-03;1.49E+00;8.19E-01;3.82E-03;4.37E-05
1.65E+00;1.42E+00;3.54E+08;6.00E+03;7.07E+03;2.00000E-04;2.00000E-05;2.68E+10;5.50E+00;3.35686E-10;3.35297E-10;1.15929E-03;1.24E-03;3.87E+00;8.37E-01;1.45E-03;1.63E-05
1.65E+00;1.42E+00;3.54E+06;6.00E+03;3.16E+03;2.00000E-04;2.00000E-05;2.22E+10;3.80E+00;1.68083E-09;1.67649E-09;2.59172E-03;2.29E-03;2.68E+00;8.37E-01;3.24E-03;3.65E-07
1.60E+00;1.42E+00;9.17E+05;7.00E+01;7.75E+02;2.00000E-04;2.00000E-05;8.00E+07;4.30E+00;2.71073E-08;2.69800E-08;4.71917E-03;2.89E-03;3.03E+00;8.41E-01;2.95E-03;3.31E-05
2.24E+00;2.77E+00;1.79E+06;7.00E+01;7.07E+03;2.00000E-04;2.00000E-05;1.25E+08;3.68E+01;9.72880E-10;9.71937E-10;9.70229E-04;4.94E-04;1.33E+01;7.92E-01;6.06E-04;7.08E-06
2.24E+00;2.77E+00;1.79E+06;7.00E+01;3.16E+03;2.00000E-04;2.00000E-05;1.30E+08;1.73E+01;4.87023E-09;4.85968E-09;2.17076E-03;1.15E-03;6.25E+00;7.92E-01;1.36E-03;1.58E-05
2.10E+00;1.17E+00;2.52E+05;7.00E+01;7.07E+02;2.00000E-04;1.50000E-04;2.10E+07;8.55E+00;3.75501E-08;3.74985E-08;1.37667E-03;8.30E-04;7.31E+00;8.01E-01;8.60E-04;9.96E-06
2.41E+00;1.17E+00;1.04E+07;6.00E+03;2.24E+03;2.00000E-04;1.50000E-04;7.68E+09;6.40E+00;4.57483E-09;4.56773E-09;1.55433E-03;1.12E-03;5.47E+00;7.83E-01;1.29E-03;1.52E-06
2.41E+00;1.17E+00;1.04E+07;6.00E+03;4.47E+03;2.00000E-04;1.50000E-04;8.26E+09;1.36E+01;1.14282E-09;1.14193E-09;7.77139E-04;6.02E-04;1.16E+01;7.83E-01;6.47E-04;7.61E-07
1.36E+00;1.17E+00;8.76E+05;7.00E+03;3.00E+03;2.00000E-04;1.50000E-04;5.40E+09;1.34E+01;1.25186E-09;1.25112E-09;5.91470E-04;5.03E-04;1.15E+01;8.66E-01;7.42E-04;8.16E-08
1.36E+00;1.17E+00;8.76E+05;7.00E+03;2.00E+03;2.00000E-04;1.50000E-04;6.67E+09;1.00E+01;2.81878E-09;2.81502E-09;1.33569E-03;9.32E-04;8.55E+00;8.66E-01;1.11E-03;1.22E-07
3.90E+00;1.09E+00;1.37E+07;6.00E+03;5.48E+03;2.00000E-04;1.50000E-04;8.66E+09;1.19E+01;1.56408E-09;1.56324E-09;5.37895E-04;5.16E-04;1.09E+01;7.36E-01;6.66E-04;8.17E-07
2.30E+00;1.84E+00;7.80E+04;7.00E+02;3.16E+03;2.00000E-04;1.50000E-04;3.70E+08;2.80E+01;3.35656E-09;3.35340E-09;9.43808E-04;3.27E-04;1.52E+01;7.89E-01;5.89E-04;6.90E-08
2.45E+00;1.88E+00;8.26E+04;7.00E+02;2.65E+03;2.00000E-04;1.50000E-04;4.00E+08;2.23E+01;5.37629E-09;5.37311E-09;5.91376E-04;4.23E-04;1.19E+01;7.81E-01;7.40E-04;8.72E-08
2.45E+00;1.88E+00;8.26E+05;7.00E+02;5.48E+02;2.00000E-04;1.50000E-04;6.20E+08;4.00E+00;1.25910E-07;1.25372E-07;4.28885E-03;3.16E-03;2.13E+00;7.81E-01;3.57E-03;4.21E-06
2.91E+00;1.88E+00;2.74E+03;5.00E+01;7.07E+02;2.00000E-04;1.50000E-04;2.30E+07;1.54E+01;9.85497E-08;9.84001E-08;1.52054E-03;1.27E-03;8.20E+00;7.61E-01;1.27E-03;1.52E-07
3.86E+00;1.88E+00;1.34E+05;8.00E+02;3.00E+03;2.00000E-04;1.50000E-04;6.05E+08;1.83E+01;8.83162E-09;8.82535E-09;7.10831E-04;4.93E-04;9.73E+00;7.37E-01;8.89E-04;1.09E-07
2.97E+00;1.66E+00;2.11E+03;5.00E+01;6.32E+02;2.00000E-04;2.00000E-04;1.73E+07;1.52E+01;1.12413E-07;1.12267E-07;1.30340E-03;1.07E-03;9.17E+00;7.59E-01;1.09E-03;1.31E-07
1.45E+00;1.66E+00;2.82E+05;5.00E+02;9.49E+02;2.00000E-04;2.00000E-04;1.65E+08;1.16E+01;1.89330E-08;1.89171E-08;8.40762E-04;6.81E-04;6.99E+00;8.57E-01;1.05E-03;1.16E-06
3.80E+00;2.09E+00;1.72E+06;6.00E+03;8.94E+02;2.00000E-04;2.00000E-04;9.50E+09;3.40E+00;1.07813E-07;1.07374E-07;4.09042E-03;3.46E-03;1.63E+00;7.38E-01;5.12E-03;6.27E-07
3.80E+00;2.09E+00;1.72E+07;6.00E+03;3.00E+03;2.00000E-04;2.00000E-04;1.10E+10;9.40E+00;9.55599E-09;9.54433E-09;1.22132E-03;1.20E-03;4.50E+00;7.38E-01;1.53E-03;1.87E-06
2.37E+00;2.09E+00;7.15E+05;7.00E+02;3.00E+02;2.00000E-04;2.00000E-04;5.50E+08;2.85E+00;4.45214E-07;4.42203E-07;6.80827E-03;5.13E-03;1.36E+00;7.85E-01;5.67E-03;6.67E-06
3.65E+00;2.09E+00;1.67E+06;6.00E+03;2.00E+03;2.00000E-04;2.00000E-04;1.00E+10;7.70E+00;2.00508E-08;2.00150E-08;1.78788E-03;1.63E-03;3.68E+00;7.41E-01;2.23E-03;2.73E-07
3.65E+00;2.09E+00;1.67E+08;6.00E+03;7.75E+03;2.00000E-04;2.00000E-04;1.18E+10;1.99E+01;1.33495E-09;1.33433E-09;4.62227E-04;4.97E-04;9.52E+00;7.41E-01;5.77E-04;7.05E-06
1.92E+00;2.09E+00;1.60E+07;8.00E+03;3.16E+03;2.00000E-04;2.00000E-04;1.18E+10;1.37E+01;2.97371E-09;2.97114E-09;8.65122E-04;9.13E-04;6.56E+00;8.14E-01;1.08E-03;1.24E-06
3.71E+00;1.21E+00;9.22E+06;5.00E+03;4.47E+03;2.00000E-04;2.00000E-04;6.67E+09;1.39E+01;2.38621E-09;2.38432E-09;7.94437E-04;5.84E-04;1.15E+01;7.40E-01;6.60E-04;8.06E-07
1.43E+00;1.21E+00;1.34E+04;6.00E+01;1.41E+02;2.00000E-04;2.00000E-04;1.16E+07;3.52E+00;6.13842E-07;6.11794E-07;3.34719E-03;2.68E-03;2.91E+00;8.59E-01;2.79E-03;3.09E-06
1.43E+00;1.21E+00;1.34E+03;6.00E+01;3.16E+02;2.00000E-04;2.00000E-04;1.06E+07;9.40E+00;1.22542E-07;1.22358E-07;1.50342E-03;1.09E-03;7.77E+00;8.59E-01;1.25E-03;1.38E-07
1.43E+00;1.21E+00;1.34E+04;6.00E+01;2.83E+02;2.00000E-04;2.00000E-04;1.08E+07;7.05E+00;1.53204E-07;1.52947E-07;1.67724E-03;1.25E-03;5.83E+00;8.59E-01;1.40E-03;1.55E-06
1.25E+00;1.21E+00;4.46E+06;5.00E+03;2.45E+03;2.00000E-04;2.00000E-04;3.22E+09;1.31E+01;1.79703E-09;1.79609E-09;5.21480E-04;5.15E-04;1.08E+01;8.79E-01;6.54E-04;7.13E-07
2.46E+00;1.33E+00;4.42E+04;6.00E+02;3.00E+02;2.00000E-04;2.00000E-04;3.13E+08;3.08E+00;2.98915E-07;2.97462E-07;4.88503E-03;3.40E-03;2.32E+00;7.80E-01;4.07E-03;4.80E-07
2.46E+00;1.33E+00;4.42E+06;6.00E+02;1.73E+03;2.00000E-04;2.00000E-04;2.72E+08;1.09E+01;8.93141E-09;8.92386E-09;8.45487E-04;5.12E-04;8.21E+00;7.80E-01;7.05E-04;8.32E-06
2.46E+00;1.33E+00;4.42E+05;6.00E+02;7.07E+02;2.00000E-04;2.00000E-04;2.65E+08;5.40E+00;5.36171E-08;5.35431E-08;1.38194E-03;1.22E-03;4.06E+00;7.80E-01;1.73E-03;2.04E-06
3.57E+00;1.33E+00;5.66E+04;6.00E+02;7.07E+02;2.00000E-04;2.00000E-04;3.06E+08;5.30E+00;9.82216E-08;9.80535E-08;1.71412E-03;1.41E-03;3.98E+00;7.43E-01;2.14E-03;2.61E-07
3.66;2.09;4.04E+05;80;447.214;0.0002;0.0003;3.40E+07;7.00E+00;4.03E-07;4.02209E-07;2.17468E-03;1.86E-03;3.35E+00;7.41E-01;1.81E-03;2.21E-05
3.66;2.09;40449.4;80;282.843;0.0002;0.0003;3.19E+07;6.15E+00;1.01E-06;1.00552E-06;3.43793E-03;2.76E-03;2.94E+00;7.41E-01;2.86E-03;3.50E-06
3.66;2.09;404494;80;173.205;0.0002;0.0003;4.12E+07;3.10E+00;2.70E-06;2.68140E-06;7.48383E-03;5.82E-03;1.48E+00;7.41E-01;4.68E-03;5.71E-05
3.91;2.09;42271;80;547.723;0.0002;0.0003;3.34E+07;1.10E+01;3.02E-07;3.01101E-07;1.84793E-03;1.49E-03;5.26E+00;7.36E-01;1.54E-03;1.89E-06
3.91;2.09;42271;80;173.205;0.0002;0.0003;3.19E+07;3.83E+00;3.03E-06;3.01101E-06;5.84071E-03;4.51E-03;1.83E+00;7.36E-01;4.87E-03;5.97E-06
2.62;2.09;58362.8;700;707.107;0.0002;0.0003;3.12E+08;9.20E+00;9.28E-08;9.26329E-08;1.55536E-03;1.23E-03;4.40E+00;7.73E-01;1.94E-03;2.31E-07
2.62;2.09;58362.8;700;774.597;0.0002;0.0003;3.43E+08;1.00E+01;7.73E-08;7.71941E-08;1.42000E-03;1.24E-03;4.78E+00;7.73E-01;1.77E-03;2.11E-07
2.62;2.09;58362.8;700;173.205;0.0002;0.0003;4.89E+08;2.50E+00;1.56E-06;1.54388E-06;9.51856E-03;7.89E-03;1.20E+00;7.73E-01;7.93E-03;9.42E-07
1.87;2.07;2568.63;80;894.427;0.0002;0.0003;1.13E+07;3.22E+01;3.56E-08;3.55581E-08;4.89704E-04;3.09E-04;1.56E+01;8.18E-01;6.14E-04;7.02E-08
1.89;2.07;17627.8;60;141.421;0.0002;0.0003;1.54E+07;5.00E+00;1.45E-06;1.44179E-06;4.25296E-03;3.55E-03;2.42E+00;8.16E-01;3.55E-03;4.07E-06
3.25;2.07;1.17E+08;6000;774.597;0.0002;0.0003;9.73E+09;2.78E+00;1.09E-07;1.08351E-07;3.27204E-03;4.10E-03;1.34E+00;7.51E-01;4.08E-03;4.94E-05
1.89;2.07;8.18E+06;6000;2828.43;0.0002;0.0003;5.53E+09;1.67E+01;3.61E-09;3.60444E-09;6.61722E-04;6.38E-04;8.07E+00;8.16E-01;8.24E-04;9.44E-07
1.89;2.07;8.18E+06;6000;3162.28;0.0002;0.0003;6.22E+09;2.00E+01;2.89E-09;2.88356E-09;1.17997E-03;6.42E-04;9.66E+00;8.16E-01;7.37E-04;8.44E-07
1.89;2.07;8.18E+06;6000;836.66;0.0002;0.0003;5.93E+09;5.11E+00;4.13E-08;4.11937E-08;2.22748E-03;2.31E-03;2.47E+00;8.16E-01;2.79E-03;3.19E-06
3.55;1.72;400718;500;1000;0.0002;0.0003;2.53E+08;9.60E+00;6.29E-08;6.27908E-08;1.54402E-03;9.90E-04;5.58E+00;7.43E-01;1.29E-03;1.57E-06
3.55;1.72;4.01E+06;500;1000;0.0002;0.0003;2.84E+08;7.45E+00;6.29E-08;6.27908E-08;1.54402E-03;1.11E-03;4.33E+00;7.43E-01;1.29E-03;1.57E-05
2.77;1.72;2468.94;70;632.456;0.0002;0.0003;1.65E+07;1.96E+01;1.04E-07;1.03984E-07;1.10093E-03;7.29E-04;1.14E+01;7.67E-01;9.14E-04;1.09E-07
2.77;1.72;24689.4;70;836.66;0.0002;0.0003;1.40E+07;2.00E+01;5.95E-08;5.94192E-08;1.10492E-03;4.68E-04;1.16E+01;7.67E-01;6.91E-04;8.25E-07
2.77;1.72;24689.4;70;300;0.0002;0.0003;1.90E+07;7.26E+00;4.63E-07;4.62150E-07;2.31166E-03;1.77E-03;4.22E+00;7.67E-01;1.93E-03;2.30E-06
3.29;1.72;8.21E+07;5000;4472.14;0.0002;0.0003;6.83E+09;1.58E+01;2.76E-09;2.75718E-09;9.51512E-04;5.98E-04;9.21E+00;7.50E-01;5.93E-04;7.18E-06
3.68;1.89;1.76E+07;8000;3000;0.0002;0.0003;1.32E+10;1.21E+01;8.17E-09;8.15976E-09;1.41058E-03;1.08E-03;6.40E+00;7.40E-01;1.18E-03;1.44E-06
2.74;1.89;2125.12;60;316.228;0.0002;0.0003;1.77E+07;1.02E+01;4.50E-07;4.49233E-07;2.20724E-03;1.83E-03;5.40E+00;7.68E-01;1.84E-03;2.19E-07
2.83;1.89;7.90E+07;5000;894.427;0.0002;0.0003;6.83E+09;3.63E+00;5.94E-08;5.91151E-08;4.62503E-03;2.99E-03;1.92E+00;7.64E-01;2.89E-03;3.46E-05
2.83;1.89;7.90E+07;5000;2000;0.0002;0.0003;6.67E+09;8.30E+00;1.18E-08;1.18230E-08;1.55518E-03;1.31E-03;4.39E+00;7.64E-01;1.29E-03;1.55E-05
1;1.89;34313.8;800;89.4427;0.0002;0.0003;3.00E+08;2.07E+00;1.79E-06;1.77188E-06;1.05731E-02;8.20E-03;1.10E+00;9.10E-01;8.81E-03;9.38E-07
2.46;2.74;1.19E+08;7000;707.107;0.0002;0.0004;1.01E+10;3.76E+00;1.11E-07;1.10307E-07;3.19244E-03;3.99E-03;1.37E+00;7.80E-01;4.00E-03;4.71E-05
2.46;2.74;1.19E+07;7000;4472.14;0.0002;0.0004;8.05E+09;3.06E+01;2.76E-09;2.75767E-09;5.08396E-04;5.03E-04;1.12E+01;7.80E-01;6.32E-04;7.45E-07
3.39;2.74;1.76E+06;8000;547.723;0.0002;0.0004;9.72E+09;3.45E+00;3.10E-07;3.08069E-07;5.19001E-03;4.34E-03;1.26E+00;7.47E-01;6.49E-03;7.88E-07
3.39;2.74;1.76E+07;8000;1000;0.0002;0.0004;1.18E+10;5.30E+00;9.27E-08;9.24209E-08;2.84259E-03;2.88E-03;1.93E+00;7.47E-01;3.55E-03;4.32E-06
3.39;2.74;1.76E+08;8000;894.427;0.0002;0.0004;1.49E+10;3.80E+00;1.16E-07;1.15526E-07;3.17542E-03;4.08E-03;1.39E+00;7.47E-01;3.97E-03;4.82E-05
2.67;2.74;3.73E+06;500;316.228;0.0002;0.0004;2.90E+08;4.10E+00;6.28E-07;6.25329E-07;4.66039E-03;3.59E-03;1.50E+00;7.71E-01;3.88E-03;4.62E-05
2.67;2.74;373149;500;223.607;0.0002;0.0004;3.06E+08;3.80E+00;1.26E-06;1.25066E-06;6.59091E-03;5.36E-03;1.39E+00;7.71E-01;5.49E-03;6.53E-06
2.67;2.74;37314.9;500;1000;0.0002;0.0004;2.00E+08;1.93E+01;6.26E-08;6.25330E-08;9.82442E-04;7.83E-04;7.06E+00;7.71E-01;1.23E-03;1.46E-07
2.67;2.74;37314.9;500;447.214;0.0002;0.0004;2.25E+08;8.73E+00;3.13E-07;3.12664E-07;2.19961E-03;1.97E-03;3.19E+00;7.71E-01;2.75E-03;3.27E-07
3.39;1.7;8.74E+06;6000;2449.49;0.0002;0.0004;6.10E+09;1.20E+01;9.56E-09;9.55690E-09;7.66759E-04;8.12E-04;7.06E+00;7.47E-01;9.59E-04;1.16E-06
3.39;1.7;8.74E+06;6000;632.456;0.0002;0.0004;5.93E+09;3.13E+00;1.44E-07;1.43353E-07;2.96923E-03;3.06E-03;1.84E+00;7.47E-01;3.71E-03;4.51E-06
1.67;1.7;4.28E+07;5000;1000;0.0002;0.0004;4.07E+09;6.35E+00;2.04E-08;2.03528E-08;1.78231E-03;1.59E-03;3.74E+00;8.35E-01;1.48E-03;1.67E-05
2.44;1.7;8.63E+06;7000;2236.07;0.0002;0.0004;6.40E+09;1.25E+01;6.77E-09;6.76055E-09;7.33998E-04;8.00E-04;7.37E+00;7.81E-01;9.15E-04;1.08E-06
